0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.004039877,-0.10894647,0.06299496,0.115496166,0.060387503,0.098393664,-0.14836565,0.10037136,-0.29369152,0.1858559,-0.014316779,0.11551597,-0.050673258,-0.038296647,-0.02425052,0.030975483
0.02191839,0.07747645,0.038850553,0.09133256,0.09993259,0.027918277,-0.044943344,-0.0017482592,-0.055318695,-0.011535517,0.017502865,0.02388391,-0.09784989,-0.0701832,0.047783744,-0.120598055
-0.020873742,0.0767133,-0.05270303,0.050574217,0.009832707,0.12377402,0.19959946,-0.00048983505,0.060172778,-0.065449715,0.0062699122,0.04294936,-0.01776542,0.00084006175,-0.04788196,0.060930546
-0.070234105,0.014086722,0.04376489,-0.039064463,6.4856185e-06,0.009429809,0.032562044,0.10768459,0.045617685,-0.06517757,0.054605957,-0.025275154,-0.044827692,-0.0017391165,0.097359896,0.0050315284
0.09926011,0.06702064,0.059727594,-0.02520178,-0.042324726,0.011766457,-0.07920111,-0.09310795,-0.003964977,0.07890549,0.15118988,-0.06039861,0.04844699,-0.05882998,0.18675302,-0.0871859
0.08362108,-0.022088936,-0.023634614,-0.00715735,0.1603958,0.043947138,-0.003215428,-0.04697397,0.04356664,0.13562812,0.07394701,0.14507177,-0.06387049,-0.032532994,0.13161516,-0.089334205
0.036174785,-0.043594465,0.058979504,-0.01229906,-0.05771249,0.09547133,-0.056065563,0.029022062,-0.0028430563,-0.02758112,-0.014022939,-0.12476653,0.007869536,-0.07362494,-0.06497733,-0.010604176
-0.037662625,0.15473196,-0.07671997,-0.017289503,0.11342174,0.19841982,-0.010723066,0.08197811,-0.011353048,0.0044418722,-0.0009934694,-0.014023203,-0.042219646,0.0075357677,0.032872003,-0.03728086
0.04946368,-0.13669129,-0.16985333,-0.122321375,0.06504798,0.03033059,0.030103348,-0.10472093,0.03788759,-0.021198684,0.13573751,-0.025374612,0.19580837,-0.12098797,-0.13484363,0.17112689
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
